,day,added,path,size
856,2015-07-26,2023-03-22 20:08:00+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015072600_2015072700.csv.gz,0.2236328125
857,2015-07-27,2023-03-22 20:08:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015072700_2015072800.csv.gz,0.1494140625
858,2015-07-28,2023-03-22 20:08:02+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015072800_2015072900.csv.gz,0.2041015625
859,2015-07-29,2023-03-22 20:08:03+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015072900_2015073000.csv.gz,0.1318359375
860,2015-07-30,2023-03-22 20:08:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015073000_2015073100.csv.gz,0.138671875
861,2015-07-31,2023-03-22 20:08:05+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015073100_2015080100.csv.gz,0.1650390625
862,2015-08-01,2023-03-22 20:08:06+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080100_2015080200.csv.gz,0.01953125
863,2015-08-03,2023-03-22 20:08:06+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080300_2015080400.csv.gz,3.75
864,2015-08-04,2023-03-22 20:08:07+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080400_2015080500.csv.gz,5.1943359375
865,2015-08-05,2023-03-22 20:08:08+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080500_2015080600.csv.gz,3.2216796875
866,2015-08-06,2023-03-22 20:08:09+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080600_2015080700.csv.gz,2.888671875
867,2015-08-07,2023-03-22 20:08:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080700_2015080800.csv.gz,2.3466796875
868,2015-08-08,2023-03-22 20:08:11+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080800_2015080900.csv.gz,1.619140625
869,2015-08-09,2023-03-22 20:08:12+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015080900_2015081000.csv.gz,1.046875
870,2015-08-10,2023-03-22 20:08:13+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081000_2015081100.csv.gz,1.5302734375
871,2015-08-11,2023-03-22 20:08:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081100_2015081200.csv.gz,1.806640625
872,2015-08-12,2023-03-22 20:08:15+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081200_2015081300.csv.gz,5.001953125
873,2015-08-13,2023-03-22 20:08:16+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081300_2015081400.csv.gz,5.5615234375
874,2015-08-14,2023-03-22 20:08:17+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081400_2015081500.csv.gz,8.3564453125
875,2015-08-15,2023-03-22 20:08:18+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081500_2015081600.csv.gz,9.8486328125
876,2015-08-16,2023-03-22 20:08:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081600_2015081700.csv.gz,6.3828125
877,2015-08-17,2023-03-22 20:08:20+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081700_2015081800.csv.gz,9.36328125
878,2015-08-18,2023-03-22 20:08:21+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081800_2015081900.csv.gz,9.21484375
879,2015-08-19,2023-03-22 20:08:22+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015081900_2015082000.csv.gz,7.9326171875
880,2015-08-20,2023-03-22 20:08:24+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082000_2015082100.csv.gz,7.7783203125
881,2015-08-21,2023-03-22 20:08:25+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082100_2015082200.csv.gz,7.28125
882,2015-08-22,2023-03-22 20:08:25+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082200_2015082300.csv.gz,6.5556640625
883,2015-08-23,2023-03-22 20:08:27+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082300_2015082400.csv.gz,5.5380859375
884,2015-08-24,2023-03-22 20:08:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082400_2015082500.csv.gz,7.1474609375
885,2015-08-25,2023-03-22 20:08:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082500_2015082600.csv.gz,7.1796875
886,2015-08-26,2023-03-22 20:08:29+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082600_2015082700.csv.gz,7.3095703125
887,2015-08-27,2023-03-22 20:08:30+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082700_2015082800.csv.gz,7.9853515625
888,2015-08-28,2023-03-22 20:08:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082800_2015082900.csv.gz,6.6865234375
889,2015-08-29,2023-03-22 20:08:32+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015082900_2015083000.csv.gz,3.9482421875
890,2015-08-30,2023-03-22 20:08:33+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015083000_2015083100.csv.gz,3.7353515625
891,2015-08-31,2023-03-22 20:08:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015083100_2015090100.csv.gz,4.0458984375
892,2015-09-02,2023-03-22 20:08:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090200_2015090300.csv.gz,19.712890625
893,2015-09-03,2023-03-22 20:08:36+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090300_2015090400.csv.gz,20.197265625
894,2015-09-04,2023-03-22 20:08:37+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090400_2015090500.csv.gz,21.0361328125
895,2015-09-05,2023-03-22 20:08:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090500_2015090600.csv.gz,18.5146484375
896,2015-09-06,2023-03-22 20:08:39+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090600_2015090700.csv.gz,18.6064453125
897,2015-09-07,2023-03-22 20:08:40+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090700_2015090800.csv.gz,16.23046875
898,2015-09-08,2023-03-22 20:08:41+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090800_2015090900.csv.gz,19.515625
899,2015-09-09,2023-03-22 20:08:42+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015090900_2015091000.csv.gz,19.8583984375
900,2015-09-10,2023-03-22 20:08:43+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091000_2015091100.csv.gz,19.712890625
901,2015-09-11,2023-03-22 20:08:44+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091100_2015091200.csv.gz,21.1689453125
902,2015-09-12,2023-03-22 20:08:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091200_2015091300.csv.gz,20.3544921875
903,2015-09-13,2023-03-22 20:08:47+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091300_2015091400.csv.gz,19.0859375
904,2015-09-14,2023-03-22 20:08:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091400_2015091500.csv.gz,24.142578125
905,2015-09-15,2023-03-22 20:08:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091500_2015091600.csv.gz,19.9462890625
906,2015-09-16,2023-03-22 20:08:50+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091600_2015091700.csv.gz,21.66796875
907,2015-09-17,2023-03-22 20:08:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091700_2015091800.csv.gz,19.349609375
908,2015-09-18,2023-03-22 20:08:52+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091800_2015091900.csv.gz,19.1962890625
909,2015-09-19,2023-03-22 20:08:53+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015091900_2015092000.csv.gz,18.2470703125
910,2015-09-20,2023-03-22 20:08:54+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092000_2015092100.csv.gz,13.6640625
911,2015-09-21,2023-03-22 20:08:55+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092100_2015092200.csv.gz,21.3359375
912,2015-09-22,2023-03-22 20:08:56+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092200_2015092300.csv.gz,16.1943359375
913,2015-09-23,2023-03-22 20:08:57+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092300_2015092400.csv.gz,29.3583984375
914,2015-09-24,2023-03-22 20:08:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092400_2015092500.csv.gz,48.58984375
915,2015-09-25,2023-03-22 20:08:59+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092500_2015092600.csv.gz,50.60546875
916,2015-09-26,2023-03-22 20:09:00+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092600_2015092700.csv.gz,54.6171875
917,2015-09-27,2023-03-22 20:09:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092700_2015092800.csv.gz,54.37109375
918,2015-09-28,2023-03-22 20:09:02+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092800_2015092900.csv.gz,57.92578125
919,2015-09-29,2023-03-22 20:09:03+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015092900_2015093000.csv.gz,59.2880859375
920,2015-09-30,2023-03-22 20:09:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015093000_2015100100.csv.gz,57.6826171875
921,2015-10-04,2023-03-22 20:09:06+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015100400_2015100500.csv.gz,0.01953125
922,2015-10-05,2023-03-22 20:09:07+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015100500_2015100600.csv.gz,0.01953125
923,2015-10-06,2023-03-22 20:09:08+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015100600_2015100700.csv.gz,0.01953125
924,2015-10-07,2023-03-22 20:09:09+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015100700_2015100800.csv.gz,0.01953125
925,2015-10-08,2023-03-22 20:09:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015100800_2015100900.csv.gz,0.01953125
926,2015-10-11,2023-03-22 20:09:12+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015101100_2015101200.csv.gz,0.01953125
927,2015-10-12,2023-03-22 20:09:13+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015101200_2015101300.csv.gz,0.01953125
928,2015-10-13,2023-03-22 20:09:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015101300_2015101400.csv.gz,0.01953125
929,2015-10-14,2023-03-22 20:09:15+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015101400_2015101500.csv.gz,0.01953125
930,2015-10-15,2023-03-22 20:09:16+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015101500_2015101600.csv.gz,0.01953125
931,2015-10-18,2023-03-22 20:09:18+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015101800_2015101900.csv.gz,0.01953125
932,2015-10-20,2023-03-22 20:09:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015102000_2015102100.csv.gz,0.01953125
933,2015-10-26,2023-03-22 20:09:22+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015102600_2015102700.csv.gz,0.01953125
934,2015-11-01,2023-03-22 20:09:25+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015110100_2015110200.csv.gz,0.01953125
935,2015-11-05,2023-03-22 20:09:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015110500_2015110600.csv.gz,0.01953125
936,2015-11-11,2023-03-22 20:09:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015111100_2015111200.csv.gz,0.01953125
937,2015-11-15,2023-03-22 20:09:33+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015111500_2015111600.csv.gz,0.01953125
938,2015-11-16,2023-03-22 20:09:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015111600_2015111700.csv.gz,0.01953125
939,2015-11-17,2023-03-22 20:09:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015111700_2015111800.csv.gz,0.01953125
940,2015-11-22,2023-03-22 20:09:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015112200_2015112300.csv.gz,0.01953125
941,2015-11-23,2023-03-22 20:09:39+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015112300_2015112400.csv.gz,0.01953125
942,2015-11-28,2023-03-22 20:09:42+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015112800_2015112900.csv.gz,0.01953125
943,2015-12-02,2023-03-22 20:09:44+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015120200_2015120300.csv.gz,0.01953125
944,2015-12-03,2023-03-22 20:09:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015120300_2015120400.csv.gz,0.01953125
945,2015-12-05,2023-03-22 20:09:46+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015120500_2015120600.csv.gz,0.01953125
946,2015-12-07,2023-03-22 20:09:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015120700_2015120800.csv.gz,0.01953125
947,2015-12-08,2023-03-22 20:09:49+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015120800_2015120900.csv.gz,0.01953125
948,2015-12-09,2023-03-22 20:09:50+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015120900_2015121000.csv.gz,0.01953125
949,2015-12-10,2023-03-22 20:09:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015121000_2015121100.csv.gz,0.01953125
950,2015-12-12,2023-03-22 20:09:52+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015121200_2015121300.csv.gz,0.01953125
951,2015-12-13,2023-03-22 20:09:53+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015121300_2015121400.csv.gz,0.01953125
952,2015-12-14,2023-03-22 20:09:54+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015121400_2015121500.csv.gz,0.01953125
953,2015-12-15,2023-03-22 20:09:55+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015121500_2015121600.csv.gz,0.01953125
954,2015-12-17,2023-03-22 20:09:57+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015121700_2015121800.csv.gz,0.01953125
955,2015-12-19,2023-03-22 20:09:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015121900_2015122000.csv.gz,0.01953125
956,2015-12-20,2023-03-22 20:09:59+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015122000_2015122100.csv.gz,0.01953125
957,2015-12-21,2023-03-22 20:10:00+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015122100_2015122200.csv.gz,0.01953125
958,2015-12-22,2023-03-22 20:10:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015122200_2015122300.csv.gz,0.01953125
959,2015-12-29,2023-03-22 20:10:05+00:00,s3://openaq-db-backups/measurements/measurements_v1_2015122900_2015123000.csv.gz,0.01953125
960,2016-01-02,2023-03-22 20:10:07+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016010200_2016010300.csv.gz,0.01953125
961,2016-01-03,2023-03-22 20:10:08+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016010300_2016010400.csv.gz,0.01953125
962,2016-01-04,2023-03-22 20:10:09+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016010400_2016010500.csv.gz,0.01953125
963,2016-01-05,2023-03-22 20:10:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016010500_2016010600.csv.gz,0.01953125
964,2016-01-06,2023-03-22 20:10:11+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016010600_2016010700.csv.gz,0.01953125
965,2016-01-07,2023-03-22 20:10:12+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016010700_2016010800.csv.gz,0.01953125
966,2016-01-30,2023-03-22 20:10:23+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016013000_2016013100.csv.gz,142.1962890625
967,2016-01-31,2023-03-22 20:10:24+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016013100_2016020100.csv.gz,130.37109375
968,2016-02-01,2023-03-22 20:10:25+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020100_2016020200.csv.gz,142.0634765625
969,2016-02-02,2023-03-22 20:10:26+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020200_2016020300.csv.gz,142.0517578125
970,2016-02-03,2023-03-22 20:10:27+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020300_2016020400.csv.gz,140.9345703125
971,2016-02-04,2023-03-22 20:10:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020400_2016020500.csv.gz,139.9541015625
972,2016-02-05,2023-03-22 20:10:29+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020500_2016020600.csv.gz,148.4404296875
973,2016-02-06,2023-03-22 20:10:30+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020600_2016020700.csv.gz,154.501953125
974,2016-02-07,2023-03-22 20:10:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020700_2016020800.csv.gz,155.3740234375
975,2016-02-08,2023-03-22 20:10:32+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020800_2016020900.csv.gz,154.71484375
976,2016-02-09,2023-03-22 20:10:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016020900_2016021000.csv.gz,155.3740234375
977,2016-02-10,2023-03-22 20:10:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021000_2016021100.csv.gz,153.1328125
978,2016-02-11,2023-03-22 20:10:36+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021100_2016021200.csv.gz,154.0107421875
979,2016-02-12,2023-03-22 20:10:37+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021200_2016021300.csv.gz,154.5810546875
980,2016-02-13,2023-03-22 20:10:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021300_2016021400.csv.gz,158.0078125
981,2016-02-14,2023-03-22 20:10:39+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021400_2016021500.csv.gz,159.451171875
982,2016-02-15,2023-03-22 20:10:40+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021500_2016021600.csv.gz,158.4970703125
983,2016-02-16,2023-03-22 20:10:41+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021600_2016021700.csv.gz,151.9658203125
984,2016-02-17,2023-03-22 20:10:42+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021700_2016021800.csv.gz,152.5771484375
985,2016-02-18,2023-03-22 20:10:43+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021800_2016021900.csv.gz,155.8779296875
986,2016-02-19,2023-03-22 20:10:44+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016021900_2016022000.csv.gz,156.3515625
987,2016-02-20,2023-03-22 20:10:46+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022000_2016022100.csv.gz,155.1220703125
988,2016-02-21,2023-03-22 20:10:47+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022100_2016022200.csv.gz,152.4462890625
989,2016-02-22,2023-03-22 20:10:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022200_2016022300.csv.gz,145.4248046875
990,2016-02-23,2023-03-22 20:10:49+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022300_2016022400.csv.gz,154.51171875
991,2016-02-24,2023-03-22 20:10:50+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022400_2016022500.csv.gz,149.455078125
992,2016-02-25,2023-03-22 20:10:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022500_2016022600.csv.gz,155.6982421875
993,2016-02-26,2023-03-22 20:10:52+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022600_2016022700.csv.gz,152.9404296875
994,2016-02-27,2023-03-22 20:10:53+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022700_2016022800.csv.gz,161.7158203125
995,2016-02-29,2023-03-22 20:10:54+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016022900_2016030100.csv.gz,177.7978515625
996,2016-03-01,2023-03-22 20:10:55+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030100_2016030200.csv.gz,140.71875
997,2016-03-02,2023-03-22 20:10:56+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030200_2016030300.csv.gz,145.4892578125
998,2016-03-03,2023-03-22 20:10:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030300_2016030400.csv.gz,140.0166015625
999,2016-03-04,2023-03-22 20:10:59+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030400_2016030500.csv.gz,140.4873046875
1000,2016-03-05,2023-03-22 20:11:00+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030500_2016030600.csv.gz,123.283203125
1001,2016-03-06,2023-03-22 20:11:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030600_2016030700.csv.gz,188.572265625
1002,2016-03-07,2023-03-22 20:11:02+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030700_2016030800.csv.gz,219.5703125
1003,2016-03-08,2023-03-22 20:11:03+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030800_2016030900.csv.gz,196.84375
1004,2016-03-09,2023-03-22 20:11:05+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016030900_2016031000.csv.gz,196.875
1005,2016-03-10,2023-03-22 20:11:06+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031000_2016031100.csv.gz,227.0361328125
1006,2016-03-11,2023-03-22 20:11:07+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031100_2016031200.csv.gz,310.744140625
1007,2016-03-12,2023-03-22 20:11:08+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031200_2016031300.csv.gz,496.3212890625
1008,2016-03-13,2023-03-22 20:11:09+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031300_2016031400.csv.gz,488.3173828125
1009,2016-03-14,2023-03-22 20:11:11+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031400_2016031500.csv.gz,443.2275390625
1010,2016-03-15,2023-03-22 20:11:12+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031500_2016031600.csv.gz,448.8984375
1011,2016-03-16,2023-03-22 20:11:13+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031600_2016031700.csv.gz,450.013671875
1012,2016-03-17,2023-03-22 20:11:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031700_2016031800.csv.gz,444.2138671875
1013,2016-03-18,2023-03-22 20:11:15+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031800_2016031900.csv.gz,450.0927734375
1014,2016-03-19,2023-03-22 20:11:17+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016031900_2016032000.csv.gz,420.0078125
1015,2016-03-20,2023-03-22 20:11:18+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032000_2016032100.csv.gz,407.166015625
1016,2016-03-21,2023-03-22 20:11:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032100_2016032200.csv.gz,409.1435546875
1017,2016-03-22,2023-03-22 20:11:20+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032200_2016032300.csv.gz,469.6728515625
1018,2016-03-23,2023-03-22 20:11:21+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032300_2016032400.csv.gz,478.94140625
1019,2016-03-24,2023-03-22 20:11:23+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032400_2016032500.csv.gz,508.7529296875
1020,2016-03-25,2023-03-22 20:11:24+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032500_2016032600.csv.gz,528.3271484375
1021,2016-03-26,2023-03-22 20:11:25+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032600_2016032700.csv.gz,518.9765625
1022,2016-03-27,2023-03-22 20:11:26+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032700_2016032800.csv.gz,488.8603515625
1023,2016-03-28,2023-03-22 20:11:27+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016032800_2016032900.csv.gz,219.5068359375
1024,2016-03-30,2023-03-22 20:11:30+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016033000_2016033100.csv.gz,457.2861328125
1025,2016-03-31,2023-03-22 20:11:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016033100_2016040100.csv.gz,416.0703125
1026,2016-04-01,2023-03-22 20:11:33+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040100_2016040200.csv.gz,524.876953125
1027,2016-04-02,2023-03-22 20:11:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040200_2016040300.csv.gz,519.111328125
1028,2016-04-03,2023-03-22 20:11:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040300_2016040400.csv.gz,496.287109375
1029,2016-04-04,2023-03-22 20:11:36+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040400_2016040500.csv.gz,507.31640625
1030,2016-04-05,2023-03-22 20:11:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040500_2016040600.csv.gz,477.560546875
1031,2016-04-06,2023-03-22 20:11:39+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040600_2016040700.csv.gz,447.6875
1032,2016-04-07,2023-03-22 20:11:40+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040700_2016040800.csv.gz,497.8349609375
1033,2016-04-08,2023-03-22 20:11:41+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040800_2016040900.csv.gz,522.3115234375
1034,2016-04-09,2023-03-22 20:11:43+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016040900_2016041000.csv.gz,536.4462890625
1035,2016-04-10,2023-03-22 20:11:44+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041000_2016041100.csv.gz,517.447265625
1036,2016-04-11,2023-03-22 20:11:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041100_2016041200.csv.gz,522.78125
1037,2016-04-12,2023-03-22 20:11:47+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041200_2016041300.csv.gz,522.7275390625
1038,2016-04-13,2023-03-22 20:11:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041300_2016041400.csv.gz,555.0986328125
1039,2016-04-14,2023-03-22 20:11:50+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041400_2016041500.csv.gz,570.8662109375
1040,2016-04-15,2023-03-22 20:11:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041500_2016041600.csv.gz,561.01953125
1041,2016-04-16,2023-03-22 20:11:52+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041600_2016041700.csv.gz,527.2685546875
1042,2016-04-17,2023-03-22 20:11:53+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041700_2016041800.csv.gz,520.6279296875
1043,2016-04-18,2023-03-22 20:11:54+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041800_2016041900.csv.gz,535.4404296875
1044,2016-04-19,2023-03-22 20:11:56+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016041900_2016042000.csv.gz,501.6005859375
1045,2016-04-20,2023-03-22 20:11:57+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016042000_2016042100.csv.gz,552.5361328125
1046,2016-04-21,2023-03-22 20:11:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016042100_2016042200.csv.gz,536.2236328125
1047,2016-04-22,2023-03-22 20:11:59+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016042200_2016042300.csv.gz,533.7587890625
1048,2016-04-23,2023-03-22 20:12:00+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016042300_2016042400.csv.gz,344.1865234375
1049,2016-04-24,2023-03-22 20:12:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016042400_2016042500.csv.gz,545.60546875
1050,2016-04-25,2023-03-22 20:12:03+00:00,s3://openaq-db-backups/measurements/measurements_v1_2016042500_2016042600.csv.gz,548.0126953125
